Dog breed,lifetime_cost,intellingence_ranking,longevity,weight_kg,shoulder_height_cm,obey_first_command_%_of_time,Renta media/pers (€),Áreas caninas (m²),n_genetic_diseases,tricks_yes,size_category_enc,intelligence_category_enc,house_type_enc,owners_physical_activity_enc
Norfolk Terrier,24822.817638995042,30.74393870622548,13.116774384860502,5.296880577639699,24.85977236095481,50,19199.0,326.0,0,1.0,0.0,1.0,0.0,1.0
Norfolk Terrier,24843.95005316929,28.81671694021493,12.787402658879612,5.342257915810994,24.14888436148401,30,20103.0,1764.0,0,1.0,0.0,1.0,3.0,0.0
Norfolk Terrier,23024.855819385368,31.458102591467632,13.472977506510786,5.458696385228564,24.5643144867002,30,25956.0,623.0,0,1.0,0.0,1.0,0.0,3.0
Norfolk Terrier,24798.362305894345,29.593577793558595,12.592339916003189,5.2682215768151055,25.311434600828623,30,20671.0,1852.0,0,1.0,0.0,1.0,0.0,3.0
Norfolk Terrier,25416.534258551354,29.514585113414608,13.086014157862818,4.123419111744669,23.644109645915,30,20671.0,1852.0,0,1.0,0.0,1.0,2.0,0.0
Norfolk Terrier,23674.18735209661,28.298462914172934,12.9563988945844,4.433897163896493,22.90265063182389,95,25956.0,623.0,0,1.0,0.0,1.0,3.0,2.0
Norfolk Terrier,22879.326275284344,30.92130824440868,12.738311287418467,5.115945085095262,24.06903718706612,30,20103.0,1764.0,0,1.0,0.0,1.0,0.0,1.0
Norfolk Terrier,23525.12235228095,29.95449971185221,12.950561052800689,4.643707819295798,24.91886597401333,30,20671.0,1852.0,0,1.0,0.0,1.0,0.0,0.0
Norfolk Terrier,24837.15454302257,29.23687638656442,13.101085689591711,5.091178034375807,23.156362108074124,30,20103.0,1764.0,0,0.0,0.0,1.0,0.0,0.0
Norfolk Terrier,23921.573967438868,29.5773764903036,12.372524289680786,4.862815537804744,25.700934635108933,30,20103.0,1764.0,0,1.0,0.0,1.0,0.0,0.0
Norfolk Terrier,24488.039593329853,30.99698061881565,12.98232975345292,5.122391448423359,24.029098007891008,30,19199.0,326.0,0,1.0,0.0,1.0,0.0,2.0
Norfolk Terrier,23735.68493573078,30.585967864140336,12.7064974651118,5.082060783099044,24.56312355793933,30,25956.0,623.0,0,1.0,1.0,1.0,1.0,1.0
Norfolk Terrier,24255.052096478317,29.682067129397,12.7377744681708,5.095669194040077,25.20341302821133,30,20671.0,1852.0,0,1.0,0.0,1.0,3.0,3.0
Norfolk Terrier,23568.58957695004,31.0263411164278,12.86723014440242,5.059574511203322,25.85711867864821,30,20671.0,1852.0,0,1.0,0.0,3.0,1.0,1.0
Norfolk Terrier,24609.99754667772,30.30762340630085,12.700511978105135,4.749404477969911,23.849197072163754,30,28233.0,165.0,0,1.0,0.0,1.0,0.0,0.0
Norfolk Terrier,23894.56334950129,28.7718747311683,13.44658324850162,4.942680832943688,25.18364308724536,30,20671.0,1852.0,0,1.0,1.0,1.0,2.0,1.0
Norfolk Terrier,23690.826393785963,29.86527812080223,12.884739175927988,5.038290029088759,24.268327096100258,85,25956.0,623.0,0,0.0,0.0,0.0,1.0,0.0
Norfolk Terrier,24564.94279771516,29.634686779553032,13.29387225013932,5.15619337553804,25.004356017327662,30,28233.0,165.0,0,1.0,1.0,1.0,1.0,2.0
Norfolk Terrier,25151.005897210718,28.918548860223627,13.297903440484031,4.859007018553307,21.37263782737303,50,20103.0,1764.0,0,1.0,0.0,1.0,2.0,1.0
Norfolk Terrier,25593.461359554,30.553270292876228,13.1109703317646,4.953045589322652,25.710254463825336,50,19199.0,326.0,0,0.0,0.0,1.0,0.0,3.0
Norfolk Terrier,25722.285317161328,28.920941262742783,13.430881540075973,5.341903050118511,25.042370381565945,70,19199.0,326.0,0,1.0,0.0,4.0,0.0,1.0
Norfolk Terrier,23426.068793224364,30.200552414853338,12.772208978358492,5.006781310465961,22.812971534472453,30,20103.0,1764.0,0,1.0,1.0,1.0,2.0,2.0
Norfolk Terrier,23729.81615087421,30.84220654799798,13.428474364007537,4.9346972979441714,25.602923799227646,95,20103.0,1764.0,0,0.0,2.0,1.0,2.0,3.0
Norfolk Terrier,25241.887199758254,29.60033975957962,12.383600741117665,4.932361019182484,23.427906339421952,50,20103.0,1764.0,0,0.0,0.0,1.0,1.0,0.0
Norfolk Terrier,26204.94757983565,30.990556696606937,12.657703182858723,5.007178178119683,25.823352002404384,30,24659.0,2606.0,0,1.0,0.0,1.0,0.0,0.0
English Toy Spaniel,18261.32130469,45.35583444828288,10.335966836908282,5.249970260482479,27.270340790737837,50,19199.0,326.0,0,1.0,0.0,2.0,0.0,0.0
English Toy Spaniel,17582.674287107533,45.748823315534985,10.409539928983062,5.144588692974356,21.05837632848492,30,19199.0,326.0,0,0.0,0.0,2.0,2.0,0.0
English Toy Spaniel,17313.05261303449,46.12066405098423,10.43845419593941,5.0138532857173725,23.51609669976448,70,19199.0,326.0,0,1.0,0.0,0.0,1.0,0.0
English Toy Spaniel,18123.26198279661,44.513149467307954,10.09226997758087,5.440468928496273,24.19354490103909,95,17026.0,1246.0,0,0.0,0.0,2.0,2.0,0.0
English Toy Spaniel,17225.109878969346,47.12355011854348,9.823611174251884,4.848605219295699,24.05068585453501,50,19199.0,326.0,0,1.0,0.0,2.0,0.0,2.0
English Toy Spaniel,16902.710615743235,44.66696703267278,10.21139235555268,4.925561419095016,25.58969638061328,85,17026.0,1246.0,0,0.0,0.0,2.0,0.0,0.0
English Toy Spaniel,17549.80295833563,45.111824792626976,9.507236319835265,5.136565500570132,25.96043565694013,30,13605.0,1140.0,0,1.0,0.0,2.0,2.0,0.0
English Toy Spaniel,18353.060282257968,46.31602569181888,10.04117309961281,4.643523078688331,24.980650782140607,30,17026.0,1246.0,0,1.0,0.0,2.0,1.0,0.0
English Toy Spaniel,18521.117873819323,43.72586099373902,9.511882292118958,5.167001220604897,24.8460208802442,50,15115.0,609.0,0,1.0,0.0,3.0,0.0,3.0
English Toy Spaniel,17107.535894729703,46.10705957920619,10.008760004924603,4.715853087450049,23.617118475372106,50,19199.0,326.0,0,1.0,0.0,2.0,3.0,3.0
English Toy Spaniel,16936.54274705795,46.25654897300276,9.812076117053662,5.135456222660558,24.398062176485805,70,19199.0,326.0,0,1.0,0.0,2.0,1.0,1.0
English Toy Spaniel,17516.989357405077,43.46263852231862,10.344697626034751,5.161586515798796,25.89562259961292,85,19199.0,326.0,0,0.0,0.0,2.0,0.0,2.0
English Toy Spaniel,17404.846765201368,44.61120172757952,9.867635092492662,4.736322047085898,25.54212553225727,95,13605.0,1140.0,0,0.0,0.0,2.0,0.0,0.0
English Toy Spaniel,17069.068210790734,43.484840384114456,9.62520968441624,5.094449707317521,25.276928048337265,50,13605.0,1140.0,0,1.0,0.0,2.0,3.0,0.0
English Toy Spaniel,17161.961159734466,45.888191512691,10.297426295211595,4.706575078561055,24.369769958079534,30,17026.0,1246.0,0,1.0,0.0,4.0,0.0,3.0
English Toy Spaniel,17167.23402095462,45.56524782311881,10.148119747297695,5.076692147546868,24.168194069689125,95,13605.0,1140.0,0,1.0,0.0,2.0,1.0,0.0
English Toy Spaniel,17726.046912821123,44.703594987176274,10.10882581242132,5.319720297340239,26.837557354390984,70,17026.0,1246.0,0,0.0,0.0,2.0,3.0,0.0
English Toy Spaniel,16970.495096776154,45.00800442052703,10.066101013370329,5.217716496382431,24.987980955637312,85,13719.0,1802.0,0,0.0,0.0,2.0,0.0,0.0
English Toy Spaniel,17171.814338365748,45.06452600985084,10.26463362665989,4.7788486172504,25.733448898934547,70,13719.0,1802.0,0,1.0,0.0,2.0,3.0,1.0
English Toy Spaniel,18508.91324219668,41.80226818515045,9.872594605292146,5.3398478840794645,24.580990035602756,70,19199.0,326.0,0,0.0,0.0,2.0,0.0,2.0
English Toy Spaniel,17714.12569770947,44.80601947018807,9.910219791807863,4.809797691828692,24.95859227671895,30,13719.0,1802.0,0,0.0,0.0,2.0,1.0,1.0
English Toy Spaniel,17585.730832671135,45.86901534518297,10.0471568482792,4.89478216833589,24.24662205917678,70,17026.0,1246.0,0,1.0,0.0,3.0,1.0,0.0
English Toy Spaniel,17243.0059328741,44.56083805674763,9.761644681009248,5.314802944577849,24.141453714077805,30,13605.0,1140.0,0,1.0,0.0,2.0,1.0,3.0
English Toy Spaniel,16786.40049263879,45.57523389451292,10.353578335330656,4.812983606652669,26.010533594335435,30,15115.0,609.0,0,1.0,0.0,2.0,2.0,3.0
English Toy Spaniel,18027.8530896279,43.216797517222986,10.04116555670573,4.886527283999518,26.03192864369632,50,13605.0,1140.0,0,0.0,0.0,3.0,0.0,0.0
English Toy Spaniel,17084.258643619014,46.2424699693676,10.681548351381172,5.261419958612463,24.98228998501386,50,13719.0,1802.0,0,1.0,0.0,1.0,0.0,1.0
English Toy Spaniel,18326.66012006733,42.6106654431568,10.402153634926496,4.947827713931094,26.08877611620714,30,17026.0,1246.0,0,0.0,0.0,2.0,0.0,0.0
English Toy Spaniel,18884.112882579062,46.55059136768664,10.228244362243414,4.771926225513427,25.486214214802068,30,15115.0,609.0,0,1.0,0.0,1.0,0.0,0.0
English Toy Spaniel,17556.794328648244,47.11742121499061,9.459548144695344,5.224774264941355,25.1788107873863,70,17026.0,1246.0,0,1.0,0.0,4.0,0.0,0.0
English Toy Spaniel,17902.611093589916,46.45647049226965,10.35590771938947,5.273023486904257,24.6907043281395,30,15115.0,609.0,0,1.0,0.0,2.0,0.0,0.0
English Toy Spaniel,17171.9556961422,43.4811849391262,10.417953631824192,5.4380204034731285,23.681885944622007,70,16890.0,614.0,0,1.0,0.0,2.0,2.0,0.0
English Toy Spaniel,16745.18405263539,46.67311381238695,9.919200426177287,4.815708340472764,25.40566723165841,50,17026.0,1246.0,0,1.0,0.0,2.0,0.0,2.0
English Toy Spaniel,16819.6915157583,44.119806672911736,10.252302755068127,5.13354723958686,29.07646887482779,95,19199.0,326.0,0,0.0,0.0,2.0,0.0,3.0
English Toy Spaniel,17135.967031555654,45.47155391277668,10.02172704121811,5.435614285538585,25.984389933306836,95,17026.0,1246.0,0,1.0,0.0,2.0,0.0,1.0
English Toy Spaniel,17969.428479214166,45.17826348641079,10.109757381628048,4.8884448523103154,25.90851540214308,50,19199.0,326.0,0,1.0,0.0,1.0,3.0,0.0
English Toy Spaniel,18100.439563968754,43.25907398996743,9.775518900203888,4.788143945690825,24.212239434992306,85,15115.0,609.0,0,0.0,0.0,2.0,0.0,1.0
English Toy Spaniel,16751.01215594143,46.8712616203569,10.01586339378032,4.802999199364638,25.32173807065864,50,13719.0,1802.0,0,0.0,0.0,4.0,0.0,1.0
English Toy Spaniel,17886.906266710695,44.89621645106893,10.541123195599864,5.106850125521807,24.246701276056783,50,15115.0,609.0,0,0.0,0.0,3.0,2.0,0.0
English Toy Spaniel,18209.500530009245,46.72759006010689,9.79966784271886,4.85335167147896,24.19427245255536,50,20103.0,1764.0,0,1.0,0.0,2.0,1.0,0.0
English Toy Spaniel,17449.097095042926,43.54307654666767,9.91788799389094,4.9749951045388805,22.806998341512287,85,16890.0,614.0,0,0.0,0.0,2.0,0.0,0.0
English Toy Spaniel,17502.085196907017,45.99372340288217,9.759788070255608,5.152844954455697,25.466041387878057,50,13719.0,1802.0,0,1.0,0.0,2.0,1.0,3.0
English Toy Spaniel,17672.240248110786,46.46027450188249,10.269730131678838,4.8153838311539685,23.116841315023805,70,13605.0,1140.0,0,0.0,0.0,2.0,0.0,3.0
English Toy Spaniel,17039.73043818028,43.280327055688296,10.23019450166808,4.540955124521516,25.663106435246902,95,13719.0,1802.0,0,0.0,0.0,2.0,0.0,2.0
English Toy Spaniel,17849.53042503714,44.05715422070998,10.512630645961954,4.983116253372849,24.708250990496765,30,13719.0,1802.0,0,1.0,0.0,2.0,2.0,2.0
English Toy Spaniel,17649.73503600716,42.75178391898134,10.134864353264986,5.373603695482338,24.9457265477999,50,13719.0,1802.0,0,1.0,0.0,4.0,1.0,0.0
English Toy Spaniel,17367.396875130573,43.87255179306777,9.966530092602692,5.350370618555186,25.251948665924395,30,16890.0,614.0,0,0.0,0.0,2.0,3.0,1.0
English Toy Spaniel,17343.01954228222,44.449533211378416,9.692295553230124,5.479441245223883,23.95257820019787,30,15115.0,609.0,0,1.0,0.0,2.0,1.0,0.0
English Toy Spaniel,16900.219062608994,46.70837060835872,9.905431335409528,4.745382904965985,25.11011503425268,30,19199.0,326.0,0,1.0,0.0,2.0,0.0,0.0
English Toy Spaniel,17231.719159096694,45.06829659277081,10.005886021443242,5.300935430063383,25.13785961900413,50,19199.0,326.0,0,0.0,0.0,2.0,0.0,0.0
English Toy Spaniel,16934.26757970927,48.11492892345365,10.220348923311365,4.793718403818923,26.67981005006932,30,19199.0,326.0,0,0.0,0.0,2.0,3.0,2.0
Cavalier King Charles Spaniel,19316.61433961116,49.211471735208406,11.339728130505266,7.386639393719162,30.694040257514136,85,20671.0,1852.0,2,0.0,0.0,2.0,2.0,0.0
Cavalier King Charles Spaniel,18588.19059096696,47.27025858438927,11.05671568340211,6.241990133207328,31.2997099575202,50,13605.0,1140.0,2,1.0,0.0,0.0,1.0,1.0
Cavalier King Charles Spaniel,18478.080514028457,46.6637384776379,10.87844430999608,6.894489418593661,29.57726422250197,50,19199.0,326.0,0,1.0,0.0,2.0,2.0,0.0
Cavalier King Charles Spaniel,18678.732855087008,47.8334433313958,11.127532643733856,6.837442209774292,32.892438199531526,95,20103.0,1764.0,2,0.0,0.0,2.0,1.0,2.0
Cavalier King Charles Spaniel,18778.255925816324,49.68170202593628,11.609167790929808,6.921520246718101,30.80691536680628,30,13605.0,1140.0,0,0.0,0.0,2.0,0.0,1.0
Cavalier King Charles Spaniel,19012.730124459624,46.19593427547173,10.482370533386662,6.651015066473382,29.992118553638143,50,20671.0,1852.0,0,0.0,0.0,2.0,0.0,0.0
Cavalier King Charles Spaniel,17991.705513292476,47.5577495173558,11.219375688917374,7.072428758542146,29.59039378623162,50,17026.0,1246.0,2,1.0,0.0,2.0,0.0,1.0
Cavalier King Charles Spaniel,18427.63970551588,47.19052558278274,11.403749305768343,6.957493981407272,32.35731341331595,50,20103.0,1764.0,0,1.0,0.0,2.0,2.0,1.0
Cavalier King Charles Spaniel,18953.57382754816,45.67941795840195,11.59747102444458,7.176832487058689,34.22463770468373,30,15115.0,609.0,0,1.0,0.0,2.0,0.0,0.0
Cavalier King Charles Spaniel,19539.735266927455,47.45413061134684,11.349885177028543,6.968157931487241,33.30667896413891,85,20103.0,1764.0,2,0.0,0.0,2.0,0.0,2.0
Cavalier King Charles Spaniel,18823.47225658175,48.31979976211571,11.197109507016208,7.079937998118208,29.65713858325669,50,20103.0,1764.0,2,1.0,0.0,2.0,3.0,3.0
Cavalier King Charles Spaniel,19482.065603103412,45.90448512754865,11.300620872824704,7.151270884899281,31.65879646415891,30,16890.0,614.0,0,1.0,0.0,2.0,0.0,1.0
Cavalier King Charles Spaniel,18769.306461625456,49.55729276151146,10.660438314248054,7.454784248213306,32.495676047678074,95,13605.0,1140.0,2,1.0,0.0,2.0,0.0,1.0
Cavalier King Charles Spaniel,18776.68764151236,47.30722644469178,11.037302374292336,7.093741054079072,33.09476822245508,50,20103.0,1764.0,0,0.0,0.0,0.0,0.0,0.0
Cavalier King Charles Spaniel,18813.574039181967,48.29298168566386,11.006765990760956,6.926711789967095,29.559852129069185,50,17026.0,1246.0,2,1.0,0.0,2.0,0.0,0.0
Cavalier King Charles Spaniel,18748.791003161008,47.94826036179066,11.496220100275025,6.739275283783715,34.04051525438952,70,20103.0,1764.0,0,1.0,0.0,2.0,2.0,1.0
Cavalier King Charles Spaniel,17144.62759172204,48.245179698903314,10.946592530381446,6.902427969981376,32.909913055802306,85,17026.0,1246.0,2,1.0,0.0,2.0,0.0,0.0
Cavalier King Charles Spaniel,18344.316844616125,48.48354625584575,11.57101817483056,7.093313244062416,32.13866946719306,50,20103.0,1764.0,2,1.0,0.0,2.0,1.0,1.0
Cavalier King Charles Spaniel,18739.80987379211,49.54550370265804,11.331470982954375,6.637576606513116,28.0965750299936,50,15115.0,609.0,2,1.0,0.0,2.0,2.0,2.0
Cavalier King Charles Spaniel,19160.06893127699,47.26415040377027,10.548957702740864,7.590589201106125,30.556759691700663,50,17026.0,1246.0,0,1.0,0.0,2.0,2.0,0.0
Cavalier King Charles Spaniel,18608.68753823203,47.97125717613383,11.061292304788097,7.226017831109282,34.00179527559593,30,19199.0,326.0,0,0.0,0.0,4.0,1.0,2.0
Cavalier King Charles Spaniel,18747.310668937695,49.36266372216924,10.925625416963149,6.733245619808406,31.50675756270623,50,19199.0,326.0,2,1.0,0.0,3.0,2.0,1.0
Cavalier King Charles Spaniel,18640.396267791548,46.93443708553309,11.532385477466782,6.474188801479375,33.97102509750198,95,13605.0,1140.0,2,0.0,0.0,2.0,0.0,0.0
Cavalier King Charles Spaniel,18219.017393142243,51.71153517923304,11.47118230540493,6.822585598747335,33.896622162656385,70,19199.0,326.0,2,1.0,0.0,2.0,3.0,2.0
Cavalier King Charles Spaniel,19678.954250633622,49.403680942689846,11.331133075232712,6.812009229895327,31.91889964452264,95,20671.0,1852.0,2,0.0,0.0,2.0,3.0,0.0
Cavalier King Charles Spaniel,18602.69835645103,46.76766953904375,11.291709042391371,7.044352320071435,31.321407503713235,50,20103.0,1764.0,0,1.0,0.0,2.0,3.0,1.0
Cavalier King Charles Spaniel,18146.313327714994,47.3801824772615,11.7342027730474,7.568025882696297,30.722399500180902,30,19199.0,326.0,2,0.0,0.0,1.0,1.0,3.0
Cavalier King Charles Spaniel,19076.33604771328,47.59854003179154,10.817291994613727,7.088652151539081,33.05265277862581,30,19199.0,326.0,2,1.0,0.0,3.0,1.0,1.0
Cavalier King Charles Spaniel,18325.436661499712,46.14756339035168,11.303241985114823,7.317356533158042,30.570208709474905,70,17026.0,1246.0,0,0.0,0.0,2.0,0.0,0.0
Cavalier King Charles Spaniel,18306.46154348931,46.95400172858962,11.465816492183151,6.614780516437461,32.47680091817355,50,13605.0,1140.0,0,0.0,0.0,2.0,2.0,1.0
Cavalier King Charles Spaniel,19393.49866131612,46.716043843972095,11.34668712361388,6.752688979758195,29.59122008625824,30,20103.0,1764.0,2,0.0,0.0,2.0,1.0,0.0
Cavalier King Charles Spaniel,17536.716182286676,47.92610056301945,10.729147547076174,7.830820953777614,30.27674735508801,50,13605.0,1140.0,0,1.0,0.0,2.0,3.0,0.0
Cavalier King Charles Spaniel,18843.9673076911,45.95507272341936,10.93731642899071,6.563344295674369,32.532032006887015,70,16890.0,614.0,2,1.0,0.0,2.0,0.0,0.0
Cavalier King Charles Spaniel,18705.80617888796,47.86571851565917,11.405061012238384,7.130539860607277,33.55274092723782,50,13605.0,1140.0,0,1.0,0.0,2.0,0.0,0.0
Cavalier King Charles Spaniel,18831.30678844196,49.93279895994246,11.293061135323132,7.481436209587505,32.829472215234524,50,17026.0,1246.0,2,1.0,0.0,2.0,1.0,1.0
Cavalier King Charles Spaniel,18190.919465131672,48.18503638952853,11.470927461123404,7.231178435508498,32.719417259658684,85,19199.0,326.0,2,1.0,0.0,0.0,0.0,0.0
Cavalier King Charles Spaniel,18762.014229943372,46.23409557139678,11.573227125348325,7.062754948927015,31.59559913757451,50,16890.0,614.0,0,1.0,0.0,2.0,0.0,0.0
Cavalier King Charles Spaniel,19249.783270538665,50.5498201335569,11.421309315598608,6.836300910663825,32.781057235489804,30,20671.0,1852.0,2,1.0,1.0,2.0,3.0,3.0
Cavalier King Charles Spaniel,18091.54455023758,46.65971545438384,11.11338223276957,7.066901721445296,31.26503571801732,30,13605.0,1140.0,0,0.0,2.0,2.0,1.0,1.0
Cavalier King Charles Spaniel,18900.96536161746,46.74219313172739,11.719050331739632,7.077635664936719,29.665885578642303,70,19199.0,326.0,2,0.0,0.0,3.0,0.0,3.0
Cavalier King Charles Spaniel,17943.501489708447,47.45010291242788,11.175561122807132,6.804263076093288,33.68364985490413,70,17026.0,1246.0,2,1.0,0.0,1.0,0.0,0.0
Cavalier King Charles Spaniel,18864.052753148295,48.25240913668161,11.5496107510493,6.736859439628809,32.111520677810255,50,13605.0,1140.0,2,0.0,0.0,2.0,0.0,2.0
Cavalier King Charles Spaniel,18290.697223498202,46.912501073757504,11.258527008325933,6.876728037030231,33.3537242635386,50,20103.0,1764.0,2,1.0,0.0,4.0,3.0,0.0
Cavalier King Charles Spaniel,18254.17697794938,48.54726842053178,11.389371462602105,7.241914115858885,32.59098465212792,70,20103.0,1764.0,2,0.0,0.0,2.0,0.0,1.0
Cavalier King Charles Spaniel,18982.754485711746,46.45741301912304,10.69821936899511,7.30968385269252,32.791661717761805,50,20103.0,1764.0,2,1.0,0.0,2.0,0.0,2.0
Cavalier King Charles Spaniel,18036.51247851285,46.43712251897298,11.46187977144703,6.899987517262595,29.02052104224782,50,15115.0,609.0,2,1.0,0.0,1.0,0.0,2.0
Cavalier King Charles Spaniel,18974.300930082223,47.22266085475114,11.413215293735082,7.012011571095199,33.33805744554163,50,20103.0,1764.0,2,1.0,0.0,2.0,0.0,1.0
Cavalier King Charles Spaniel,19105.923122102697,45.09033755821086,10.59494157225386,6.8321504582503785,34.17722276677406,50,20103.0,1764.0,0,1.0,0.0,3.0,0.0,0.0
Cavalier King Charles Spaniel,18161.60193952166,46.81008930721711,11.57579179404626,6.906788100518724,31.80305607834281,50,13605.0,1140.0,2,1.0,0.0,2.0,0.0,1.0
Cavalier King Charles Spaniel,17764.50147007104,47.10623842447681,10.985729488994696,6.726906943556766,30.36344693648303,50,19199.0,326.0,2,0.0,0.0,2.0,0.0,1.0
Basenji,22433.79666975859,1.9730747081025852,13.339123519411237,9.428752089541474,42.52882568844637,30,20103.0,1764.0,3,1.0,1.0,0.0,3.0,3.0
Basenji,21837.36369978374,2.0511255056345385,13.060551775753812,9.816134939047922,41.46148166033674,70,25275.0,826.0,3,1.0,1.0,0.0,1.0,0.0
Basenji,21279.951364679684,1.9075318567083075,12.934773903962393,10.479934019560249,41.61934964292064,30,16890.0,614.0,3,0.0,1.0,0.0,1.0,2.0
Basenji,22029.84518440693,2.0017246730000107,13.789048598488154,9.541104297058164,41.039439857996975,30,17026.0,1246.0,3,1.0,1.0,0.0,0.0,1.0
Basenji,21996.51548093361,2.06109894402402,13.417525453891724,10.862954576864364,43.28727882255966,30,16890.0,614.0,3,1.0,1.0,0.0,1.0,2.0
Basenji,22203.25088812092,1.9091644854167105,13.379237134256508,10.397738659405372,39.98238785455405,70,17026.0,1246.0,3,1.0,1.0,0.0,3.0,3.0
Basenji,21682.951134079172,2.05280950514897,13.268593529539933,10.3305044721281,44.50753860778077,30,20103.0,1764.0,0,1.0,1.0,0.0,1.0,2.0
Basenji,21700.76345459705,2.0105636071498134,13.848283422475404,10.458702251288177,42.51869554940909,30,20671.0,1852.0,3,0.0,0.0,0.0,0.0,0.0
Basenji,22390.13123064696,1.9952355292962307,13.827755380882712,9.29426273501601,39.58603124641823,30,25275.0,826.0,0,1.0,1.0,0.0,0.0,1.0
Basenji,22401.282653434948,2.0374285830915784,13.05113621328907,9.680129766703963,43.39544358558606,30,19199.0,326.0,3,1.0,1.0,0.0,3.0,2.0
Basenji,22692.33123455385,2.124637346212207,14.152377924471164,9.389518886697774,47.05964441263152,30,20671.0,1852.0,3,1.0,1.0,0.0,1.0,3.0
Basenji,22275.38970007065,1.964868006081696,13.699739298199065,10.166701489454596,42.5154257847104,50,17026.0,1246.0,0,1.0,1.0,0.0,2.0,2.0
Basenji,21390.93300006928,2.076228747023356,13.741418501356613,9.984312661118716,38.97379248458694,30,20103.0,1764.0,3,1.0,1.0,1.0,1.0,0.0
Basenji,22248.32989966873,1.981407955323595,13.215966640043806,10.186461479077382,41.71419952186693,30,17026.0,1246.0,0,1.0,1.0,0.0,0.0,1.0
Basenji,21529.17319906645,1.851517550735521,13.45811234541267,10.259283936540928,41.29207476264983,30,25275.0,826.0,3,1.0,2.0,0.0,2.0,3.0
Basenji,21452.600075461283,2.0069529478925308,13.670853854350629,10.12661074724225,40.35775659556086,30,20671.0,1852.0,3,1.0,1.0,0.0,1.0,0.0
Basenji,22378.46832140613,1.934344029066506,13.648585707714943,10.075088770061104,40.9034148967896,70,25275.0,826.0,3,0.0,1.0,0.0,1.0,1.0
Basenji,21642.821912723248,1.9839863021901332,13.664347665229553,9.79764210969301,40.35207050731759,30,25275.0,826.0,3,1.0,1.0,0.0,2.0,0.0
Basenji,20677.446724124096,2.0318437615993927,13.894310736603144,9.741874670548071,43.0560579943061,30,15115.0,609.0,3,1.0,1.0,1.0,0.0,1.0
Basenji,22693.479452722084,2.052697990125968,14.051499897196743,10.877858994714533,41.4615256378068,30,19199.0,326.0,3,0.0,1.0,0.0,1.0,2.0
Basenji,22334.489451252197,2.047443546947002,14.35913787697346,10.693120665278892,42.54535341835893,30,20671.0,1852.0,3,1.0,1.0,0.0,0.0,1.0
Basenji,22170.008539129714,2.019906301556824,13.136881878978985,9.672697742837071,39.39714014759642,50,17026.0,1246.0,3,0.0,1.0,0.0,0.0,0.0
Basenji,22889.306676678225,1.958845624488233,13.926868602960548,9.538900368837616,40.296731301668295,70,16890.0,614.0,3,1.0,1.0,0.0,1.0,1.0
Basenji,22112.673481000267,1.999885432449827,13.7578038022567,9.310817766693644,40.910449876777975,70,17026.0,1246.0,3,1.0,1.0,4.0,1.0,1.0
Basenji,21492.46719860598,2.017428677113441,14.106436435331064,11.18075726922603,41.13448998053651,30,25275.0,826.0,3,1.0,1.0,0.0,1.0,3.0
Basenji,20506.271166703646,2.068176681007053,13.629872680858243,9.77614085861751,42.84523809231976,30,19199.0,326.0,3,1.0,1.0,0.0,2.0,1.0
Basenji,22581.747728630253,2.015258944291469,13.25308322480643,9.40037177239027,39.22004643738241,30,20671.0,1852.0,3,1.0,1.0,0.0,1.0,0.0
Basenji,22085.45633136227,1.9347320062058824,13.589081541317164,10.15958598045274,42.21553403468317,30,17026.0,1246.0,3,1.0,1.0,0.0,2.0,1.0
Basenji,22927.474538767372,1.9611297099653573,13.617553088676337,11.00384203859818,46.82678641374977,30,19199.0,326.0,3,1.0,1.0,0.0,0.0,2.0
Basenji,22105.706228940395,1.9668888965534863,13.641662960168665,10.507141459223568,39.00329664990832,30,19199.0,326.0,3,1.0,1.0,0.0,0.0,1.0
Basenji,21500.910991298722,1.8934672796148264,14.008328504403906,10.223954370233814,40.63364508647088,70,25275.0,826.0,3,1.0,1.0,0.0,3.0,1.0
Basenji,21903.614585346728,1.996985899295573,13.61036992580195,10.197299799388622,40.84609696803141,30,16890.0,614.0,0,1.0,1.0,0.0,1.0,3.0
Basenji,22691.201936425026,2.084767324614553,13.798802034848892,10.202297450434168,39.618294493396654,30,19199.0,326.0,3,1.0,0.0,0.0,0.0,0.0
Basenji,22068.41426958145,1.972409397849593,14.281911366004469,9.718552913058907,43.63249691174304,30,17026.0,1246.0,0,1.0,1.0,0.0,2.0,2.0
Basenji,21631.33020528173,2.025416310778683,13.202742299606998,10.420107984570496,39.87479734444874,85,20671.0,1852.0,0,1.0,1.0,0.0,0.0,2.0
Basenji,22009.403780821176,1.9920378081772296,13.151826014308096,9.31527562970552,44.03926720032074,30,16890.0,614.0,0,1.0,1.0,0.0,1.0,3.0
Basenji,21559.438244920704,1.9148578392924136,14.035397038474851,10.512044586851918,41.272776593248125,50,25275.0,826.0,3,0.0,1.0,0.0,3.0,0.0
Basenji,21465.06251835196,2.079281166809886,13.151490547680783,9.77956792385766,41.39217861824989,30,17026.0,1246.0,3,1.0,1.0,0.0,1.0,2.0
Basenji,21012.237677934478,1.9696718371801225,13.302322636027542,10.459229571136875,42.308633511297074,30,17026.0,1246.0,3,1.0,1.0,0.0,0.0,1.0
Basenji,22722.94357807271,2.0322405112987885,13.20803976864171,10.446320921014063,44.58701101554767,50,25956.0,623.0,3,1.0,1.0,0.0,1.0,1.0
