seccion_codigo;distrito_codigo;distrito_nombre;municipio_codigo;municipio_nombre;superficie_km2
101001;101;;1;ACEBEDA, LA;21.86
201001;201;;2;AJALVIR;12.81
201002;201;;2;AJALVIR;6.99
301001;301;;3;ALAMEDA DEL VALLE;25.70
401001;401;;4;ALAMO, EL;5.04
401002;401;;4;ALAMO, EL;12.71
401003;401;;4;ALAMO, EL;0.39
401004;401;;4;ALAMO, EL;3.86
501001;501;;5;ALCALA DE HENARES;0.18
501002;501;;5;ALCALA DE HENARES;0.09
501003;501;;5;ALCALA DE HENARES;0.20
501004;501;;5;ALCALA DE HENARES;0.03
501005;501;;5;ALCALA DE HENARES;0.25
501006;501;;5;ALCALA DE HENARES;0.12
501007;501;;5;ALCALA DE HENARES;0.03
501008;501;;5;ALCALA DE HENARES;0.01
501009;501;;5;ALCALA DE HENARES;0.01
501010;501;;5;ALCALA DE HENARES;0.10
501011;501;;5;ALCALA DE HENARES;0.07
501012;501;;5;ALCALA DE HENARES;0.11
501013;501;;5;ALCALA DE HENARES;0.03
501014;501;;5;ALCALA DE HENARES;0.06
501015;501;;5;ALCALA DE HENARES;0.07
501016;501;;5;ALCALA DE HENARES;0.12
501017;501;;5;ALCALA DE HENARES;0.03
501018;501;;5;ALCALA DE HENARES;0.04
501020;501;;5;ALCALA DE HENARES;0.07
501021;501;;5;ALCALA DE HENARES;0.04
501022;501;;5;ALCALA DE HENARES;0.04
501023;501;;5;ALCALA DE HENARES;0.05
501024;501;;5;ALCALA DE HENARES;0.03
502001;502;;5;ALCALA DE HENARES;0.03
502002;502;;5;ALCALA DE HENARES;0.03
502003;502;;5;ALCALA DE HENARES;0.02
502004;502;;5;ALCALA DE HENARES;0.03
502005;502;;5;ALCALA DE HENARES;0.02
502006;502;;5;ALCALA DE HENARES;0.04
502007;502;;5;ALCALA DE HENARES;0.05
502008;502;;5;ALCALA DE HENARES;5.53
502009;502;;5;ALCALA DE HENARES;0.03
502010;502;;5;ALCALA DE HENARES;0.03
502011;502;;5;ALCALA DE HENARES;0.09
502012;502;;5;ALCALA DE HENARES;0.07
502013;502;;5;ALCALA DE HENARES;0.06
502014;502;;5;ALCALA DE HENARES;0.07
502015;502;;5;ALCALA DE HENARES;0.03
502016;502;;5;ALCALA DE HENARES;0.02
502017;502;;5;ALCALA DE HENARES;0.03
502018;502;;5;ALCALA DE HENARES;0.04
502019;502;;5;ALCALA DE HENARES;0.08
502020;502;;5;ALCALA DE HENARES;0.04
502021;502;;5;ALCALA DE HENARES;0.06
502022;502;;5;ALCALA DE HENARES;0.01
502023;502;;5;ALCALA DE HENARES;0.02
502024;502;;5;ALCALA DE HENARES;0.03
502025;502;;5;ALCALA DE HENARES;0.03
502026;502;;5;ALCALA DE HENARES;0.04
502027;502;;5;ALCALA DE HENARES;8.66
502028;502;;5;ALCALA DE HENARES;0.13
502029;502;;5;ALCALA DE HENARES;0.19
502030;502;;5;ALCALA DE HENARES;0.01
502031;502;;5;ALCALA DE HENARES;0.16
502032;502;;5;ALCALA DE HENARES;0.03
502033;502;;5;ALCALA DE HENARES;0.02
502034;502;;5;ALCALA DE HENARES;0.03
502035;502;;5;ALCALA DE HENARES;0.02
502036;502;;5;ALCALA DE HENARES;0.36
502037;502;;5;ALCALA DE HENARES;0.07
503001;503;;5;ALCALA DE HENARES;0.03
503002;503;;5;ALCALA DE HENARES;0.02
503003;503;;5;ALCALA DE HENARES;0.02
503004;503;;5;ALCALA DE HENARES;0.10
503005;503;;5;ALCALA DE HENARES;0.02
503006;503;;5;ALCALA DE HENARES;0.17
503007;503;;5;ALCALA DE HENARES;8.82
503008;503;;5;ALCALA DE HENARES;0.03
503009;503;;5;ALCALA DE HENARES;0.05
503011;503;;5;ALCALA DE HENARES;0.11
503012;503;;5;ALCALA DE HENARES;0.08
503013;503;;5;ALCALA DE HENARES;7.30
503014;503;;5;ALCALA DE HENARES;9.83
503015;503;;5;ALCALA DE HENARES;0.28
503016;503;;5;ALCALA DE HENARES;0.20
503017;503;;5;ALCALA DE HENARES;0.82
504001;504;;5;ALCALA DE HENARES;8.89
504002;504;;5;ALCALA DE HENARES;0.17
504003;504;;5;ALCALA DE HENARES;0.18
504004;504;;5;ALCALA DE HENARES;0.12
504005;504;;5;ALCALA DE HENARES;0.27
504006;504;;5;ALCALA DE HENARES;0.29
504007;504;;5;ALCALA DE HENARES;0.14
504008;504;;5;ALCALA DE HENARES;0.15
504009;504;;5;ALCALA DE HENARES;0.61
504010;504;;5;ALCALA DE HENARES;0.29
504011;504;;5;ALCALA DE HENARES;0.13
504012;504;;5;ALCALA DE HENARES;0.17
504013;504;;5;ALCALA DE HENARES;0.10
504014;504;;5;ALCALA DE HENARES;0.14
504015;504;;5;ALCALA DE HENARES;2.78
504016;504;;5;ALCALA DE HENARES;0.15
504017;504;;5;ALCALA DE HENARES;0.55
505001;505;;5;ALCALA DE HENARES;0.04
505002;505;;5;ALCALA DE HENARES;0.03
505003;505;;5;ALCALA DE HENARES;0.04
505004;505;;5;ALCALA DE HENARES;0.02
505005;505;;5;ALCALA DE HENARES;0.04
505006;505;;5;ALCALA DE HENARES;0.03
505007;505;;5;ALCALA DE HENARES;0.09
505008;505;;5;ALCALA DE HENARES;0.06
505009;505;;5;ALCALA DE HENARES;16.16
505010;505;;5;ALCALA DE HENARES;0.02
505011;505;;5;ALCALA DE HENARES;0.02
505012;505;;5;ALCALA DE HENARES;0.04
505013;505;;5;ALCALA DE HENARES;0.27
505014;505;;5;ALCALA DE HENARES;0.05
505015;505;;5;ALCALA DE HENARES;0.15
505016;505;;5;ALCALA DE HENARES;0.19
505017;505;;5;ALCALA DE HENARES;0.04
505018;505;;5;ALCALA DE HENARES;0.04
505019;505;;5;ALCALA DE HENARES;0.01
505020;505;;5;ALCALA DE HENARES;2.83
505021;505;;5;ALCALA DE HENARES;0.03
505022;505;;5;ALCALA DE HENARES;5.79
505023;505;;5;ALCALA DE HENARES;0.02
505024;505;;5;ALCALA DE HENARES;0.03
505025;505;;5;ALCALA DE HENARES;0.02
505026;505;;5;ALCALA DE HENARES;0.03
505027;505;;5;ALCALA DE HENARES;0.01
505028;505;;5;ALCALA DE HENARES;0.06
505029;505;;5;ALCALA DE HENARES;0.11
505030;505;;5;ALCALA DE HENARES;0.22
505031;505;;5;ALCALA DE HENARES;0.31
505032;505;;5;ALCALA DE HENARES;0.31
601001;601;;6;ALCOBENDAS;0.04
601002;601;;6;ALCOBENDAS;0.06
601003;601;;6;ALCOBENDAS;0.05
601004;601;;6;ALCOBENDAS;0.06
601005;601;;6;ALCOBENDAS;0.04
601006;601;;6;ALCOBENDAS;0.03
601007;601;;6;ALCOBENDAS;0.04
601008;601;;6;ALCOBENDAS;0.03
601009;601;;6;ALCOBENDAS;0.06
601011;601;;6;ALCOBENDAS;0.01
601012;601;;6;ALCOBENDAS;0.01
601013;601;;6;ALCOBENDAS;0.03
601014;601;;6;ALCOBENDAS;0.04
601015;601;;6;ALCOBENDAS;0.09
601016;601;;6;ALCOBENDAS;0.06
601017;601;;6;ALCOBENDAS;0.02
601018;601;;6;ALCOBENDAS;0.07
601019;601;;6;ALCOBENDAS;0.01
601020;601;;6;ALCOBENDAS;0.02
601021;601;;6;ALCOBENDAS;0.04
601022;601;;6;ALCOBENDAS;0.03
601023;601;;6;ALCOBENDAS;0.04
601024;601;;6;ALCOBENDAS;0.04
601025;601;;6;ALCOBENDAS;0.09
601026;601;;6;ALCOBENDAS;0.04
601027;601;;6;ALCOBENDAS;0.07
601028;601;;6;ALCOBENDAS;0.06
601029;601;;6;ALCOBENDAS;0.03
601030;601;;6;ALCOBENDAS;0.17
601031;601;;6;ALCOBENDAS;0.05
601032;601;;6;ALCOBENDAS;0.09
601033;601;;6;ALCOBENDAS;0.50
601034;601;;6;ALCOBENDAS;0.16
601035;601;;6;ALCOBENDAS;2.14
601036;601;;6;ALCOBENDAS;3.00
601037;601;;6;ALCOBENDAS;0.69
601038;601;;6;ALCOBENDAS;0.09
601039;601;;6;ALCOBENDAS;0.31
601040;601;;6;ALCOBENDAS;1.58
601041;601;;6;ALCOBENDAS;0.33
601042;601;;6;ALCOBENDAS;0.03
601043;601;;6;ALCOBENDAS;0.02
601044;601;;6;ALCOBENDAS;0.08
601045;601;;6;ALCOBENDAS;0.07
601046;601;;6;ALCOBENDAS;0.08
601047;601;;6;ALCOBENDAS;0.16
601048;601;;6;ALCOBENDAS;0.39
601049;601;;6;ALCOBENDAS;0.04
601050;601;;6;ALCOBENDAS;0.07
601051;601;;6;ALCOBENDAS;0.14
601052;601;;6;ALCOBENDAS;0.28
601053;601;;6;ALCOBENDAS;0.08
601054;601;;6;ALCOBENDAS;0.32
601055;601;;6;ALCOBENDAS;0.07
601056;601;;6;ALCOBENDAS;0.07
601057;601;;6;ALCOBENDAS;0.24
601058;601;;6;ALCOBENDAS;0.06
601059;601;;6;ALCOBENDAS;0.50
601060;601;;6;ALCOBENDAS;15.49
601061;601;;6;ALCOBENDAS;0.12
601062;601;;6;ALCOBENDAS;0.08
601063;601;;6;ALCOBENDAS;0.13
601064;601;;6;ALCOBENDAS;0.12
601065;601;;6;ALCOBENDAS;0.17
601066;601;;6;ALCOBENDAS;0.19
601067;601;;6;ALCOBENDAS;15.52
601068;601;;6;ALCOBENDAS;0.43
701001;701;;7;ALCORCON;17.57
701002;701;;7;ALCORCON;0.12
701003;701;;7;ALCORCON;0.03
701004;701;;7;ALCORCON;0.02
701005;701;;7;ALCORCON;0.04
701006;701;;7;ALCORCON;0.02
701007;701;;7;ALCORCON;0.04
701008;701;;7;ALCORCON;0.04
701010;701;;7;ALCORCON;0.03
701011;701;;7;ALCORCON;0.02
701012;701;;7;ALCORCON;0.02
701013;701;;7;ALCORCON;0.02
701014;701;;7;ALCORCON;0.02
701015;701;;7;ALCORCON;1.59
701016;701;;7;ALCORCON;0.75
701017;701;;7;ALCORCON;0.41
701018;701;;7;ALCORCON;1.21
701019;701;;7;ALCORCON;0.12
701020;701;;7;ALCORCON;0.56
702001;702;;7;ALCORCON;0.04
702002;702;;7;ALCORCON;0.02
702003;702;;7;ALCORCON;0.03
702004;702;;7;ALCORCON;0.03
702005;702;;7;ALCORCON;0.03
702006;702;;7;ALCORCON;0.03
702007;702;;7;ALCORCON;0.03
702008;702;;7;ALCORCON;0.03
702009;702;;7;ALCORCON;0.05
702010;702;;7;ALCORCON;0.04
702011;702;;7;ALCORCON;0.03
702012;702;;7;ALCORCON;0.05
702013;702;;7;ALCORCON;0.04
702014;702;;7;ALCORCON;0.04
702015;702;;7;ALCORCON;1.61
702016;702;;7;ALCORCON;0.25
702017;702;;7;ALCORCON;0.04
702019;702;;7;ALCORCON;0.05
702020;702;;7;ALCORCON;0.12
702021;702;;7;ALCORCON;0.08
702022;702;;7;ALCORCON;0.06
702023;702;;7;ALCORCON;0.02
702024;702;;7;ALCORCON;0.01
702025;702;;7;ALCORCON;0.01
702026;702;;7;ALCORCON;0.01
702027;702;;7;ALCORCON;0.12
702028;702;;7;ALCORCON;0.05
702029;702;;7;ALCORCON;0.04
702030;702;;7;ALCORCON;0.12
702031;702;;7;ALCORCON;0.04
702032;702;;7;ALCORCON;0.05
702033;702;;7;ALCORCON;0.23
702034;702;;7;ALCORCON;0.09
702035;702;;7;ALCORCON;0.05
702036;702;;7;ALCORCON;0.04
702037;702;;7;ALCORCON;0.07
702038;702;;7;ALCORCON;0.07
703001;703;;7;ALCORCON;0.04
703002;703;;7;ALCORCON;0.03
703003;703;;7;ALCORCON;0.01
703004;703;;7;ALCORCON;0.02
703005;703;;7;ALCORCON;0.03
703006;703;;7;ALCORCON;0.02
703007;703;;7;ALCORCON;0.02
703008;703;;7;ALCORCON;0.01
703009;703;;7;ALCORCON;0.04
703010;703;;7;ALCORCON;0.03
703011;703;;7;ALCORCON;0.02
703012;703;;7;ALCORCON;0.05
703013;703;;7;ALCORCON;0.06
703014;703;;7;ALCORCON;0.04
703015;703;;7;ALCORCON;0.04
703016;703;;7;ALCORCON;0.08
703017;703;;7;ALCORCON;0.04
703018;703;;7;ALCORCON;0.03
703019;703;;7;ALCORCON;0.03
703020;703;;7;ALCORCON;0.02
703021;703;;7;ALCORCON;0.57
703022;703;;7;ALCORCON;0.22
703023;703;;7;ALCORCON;0.02
703024;703;;7;ALCORCON;0.02
703025;703;;7;ALCORCON;0.01
703026;703;;7;ALCORCON;0.02
703027;703;;7;ALCORCON;0.01
703028;703;;7;ALCORCON;0.01
703029;703;;7;ALCORCON;0.02
704001;704;;7;ALCORCON;0.01
704002;704;;7;ALCORCON;0.02
704003;704;;7;ALCORCON;0.02
704004;704;;7;ALCORCON;0.02
704005;704;;7;ALCORCON;0.02
704006;704;;7;ALCORCON;0.03
704007;704;;7;ALCORCON;0.03
704008;704;;7;ALCORCON;0.03
704009;704;;7;ALCORCON;0.02
704010;704;;7;ALCORCON;0.01
704011;704;;7;ALCORCON;0.02
704012;704;;7;ALCORCON;0.02
704013;704;;7;ALCORCON;0.02
704014;704;;7;ALCORCON;0.02
704015;704;;7;ALCORCON;0.02
704016;704;;7;ALCORCON;0.03
704017;704;;7;ALCORCON;0.03
704018;704;;7;ALCORCON;0.06
704019;704;;7;ALCORCON;0.02
704020;704;;7;ALCORCON;0.04
704021;704;;7;ALCORCON;0.02
704022;704;;7;ALCORCON;0.05
704023;704;;7;ALCORCON;0.43
704024;704;;7;ALCORCON;0.52
704025;704;;7;ALCORCON;0.11
704026;704;;7;ALCORCON;0.14
704027;704;;7;ALCORCON;0.91
704028;704;;7;ALCORCON;0.27
704029;704;;7;ALCORCON;0.08
704030;704;;7;ALCORCON;0.15
704031;704;;7;ALCORCON;0.15
704032;704;;7;ALCORCON;0.37
704033;704;;7;ALCORCON;1.29
704034;704;;7;ALCORCON;0.21
704035;704;;7;ALCORCON;0.47
801001;801;;8;ALDEA DEL FRESNO;51.66
901001;901;;9;ALGETE;11.89
901002;901;;9;ALGETE;0.17
901003;901;;9;ALGETE;0.12
901004;901;;9;ALGETE;1.11
901005;901;;9;ALGETE;0.14
901006;901;;9;ALGETE;0.10
901007;901;;9;ALGETE;5.12
901008;901;;9;ALGETE;13.95
901009;901;;9;ALGETE;5.41
1001001;1001;;10;ALPEDRETE;5.24
1001002;1001;;10;ALPEDRETE;0.37
1001003;1001;;10;ALPEDRETE;1.71
1001004;1001;;10;ALPEDRETE;1.06
1001005;1001;;10;ALPEDRETE;1.60
1001006;1001;;10;ALPEDRETE;0.82
1001007;1001;;10;ALPEDRETE;1.20
1001008;1001;;10;ALPEDRETE;0.66
1101001;1101;;11;AMBITE;25.80
1201001;1201;;12;ANCHUELO;21.59
1301001;1301;;13;ARANJUEZ;0.12
1301002;1301;;13;ARANJUEZ;0.14
1301003;1301;;13;ARANJUEZ;0.16
1301004;1301;;13;ARANJUEZ;0.03
1301005;1301;;13;ARANJUEZ;0.03
1301006;1301;;13;ARANJUEZ;0.10
1301007;1301;;13;ARANJUEZ;0.12
1301008;1301;;13;ARANJUEZ;0.68
1301009;1301;;13;ARANJUEZ;0.07
1302001;1302;;13;ARANJUEZ;0.07
1302002;1302;;13;ARANJUEZ;0.37
1302003;1302;;13;ARANJUEZ;0.12
1302004;1302;;13;ARANJUEZ;0.10
1302005;1302;;13;ARANJUEZ;0.10
1302006;1302;;13;ARANJUEZ;0.06
1302007;1302;;13;ARANJUEZ;0.57
1302008;1302;;13;ARANJUEZ;0.08
1303001;1303;;13;ARANJUEZ;0.06
1303002;1303;;13;ARANJUEZ;0.24
1303003;1303;;13;ARANJUEZ;0.11
1303004;1303;;13;ARANJUEZ;0.13
1303005;1303;;13;ARANJUEZ;0.12
1303006;1303;;13;ARANJUEZ;0.33
1303007;1303;;13;ARANJUEZ;0.04
1303008;1303;;13;ARANJUEZ;0.76
1303009;1303;;13;ARANJUEZ;0.29
1303010;1303;;13;ARANJUEZ;0.21
1304001;1304;;13;ARANJUEZ;0.11
1304002;1304;;13;ARANJUEZ;0.33
1304003;1304;;13;ARANJUEZ;180.50
1304004;1304;;13;ARANJUEZ;1.35
1304005;1304;;13;ARANJUEZ;1.49
1401001;1401;;14;ARGANDA DEL REY;0.17
1401002;1401;;14;ARGANDA DEL REY;0.08
1401003;1401;;14;ARGANDA DEL REY;0.08
1401004;1401;;14;ARGANDA DEL REY;0.06
1401005;1401;;14;ARGANDA DEL REY;0.08
1401006;1401;;14;ARGANDA DEL REY;0.04
1401007;1401;;14;ARGANDA DEL REY;0.12
1401008;1401;;14;ARGANDA DEL REY;0.14
1401009;1401;;14;ARGANDA DEL REY;0.15
1401010;1401;;14;ARGANDA DEL REY;0.16
1401011;1401;;14;ARGANDA DEL REY;6.05
1401012;1401;;14;ARGANDA DEL REY;0.10
1401013;1401;;14;ARGANDA DEL REY;27.22
1401014;1401;;14;ARGANDA DEL REY;29.79
1401015;1401;;14;ARGANDA DEL REY;0.08
1401016;1401;;14;ARGANDA DEL REY;0.04
1401017;1401;;14;ARGANDA DEL REY;0.15
1401018;1401;;14;ARGANDA DEL REY;0.16
1401019;1401;;14;ARGANDA DEL REY;1.57
1401020;1401;;14;ARGANDA DEL REY;0.40
1401021;1401;;14;ARGANDA DEL REY;0.76
1401022;1401;;14;ARGANDA DEL REY;10.22
1401023;1401;;14;ARGANDA DEL REY;0.12
1401024;1401;;14;ARGANDA DEL REY;0.72
1401025;1401;;14;ARGANDA DEL REY;0.23
1401026;1401;;14;ARGANDA DEL REY;1.58
1501001;1501;;15;ARROYOMOLINOS;0.53
1501002;1501;;15;ARROYOMOLINOS;0.39
1501003;1501;;15;ARROYOMOLINOS;5.23
1501004;1501;;15;ARROYOMOLINOS;0.36
1501005;1501;;15;ARROYOMOLINOS;0.69
1501006;1501;;15;ARROYOMOLINOS;0.28
1501007;1501;;15;ARROYOMOLINOS;3.58
1501008;1501;;15;ARROYOMOLINOS;0.66
1501009;1501;;15;ARROYOMOLINOS;0.72
1501010;1501;;15;ARROYOMOLINOS;0.70
1501011;1501;;15;ARROYOMOLINOS;4.32
1501012;1501;;15;ARROYOMOLINOS;2.73
1501013;1501;;15;ARROYOMOLINOS;0.17
1501014;1501;;15;ARROYOMOLINOS;0.42
1601001;1601;;16;ATAZAR, EL;28.43
1701001;1701;;17;BATRES;21.36
1801001;1801;;18;BECERRIL DE LA SIERRA;10.17
1801002;1801;;18;BECERRIL DE LA SIERRA;19.47
1901001;1901;;19;BELMONTE DE TAJO;24.07
2001001;2001;;20;BERZOSA DEL LOZOYA;14.62
2101001;2101;;21;BERRUECO, EL;28.40
2201001;2201;;22;BOADILLA DEL MONTE;0.05
2201002;2201;;22;BOADILLA DEL MONTE;4.60
2201003;2201;;22;BOADILLA DEL MONTE;2.89
2201004;2201;;22;BOADILLA DEL MONTE;3.46
2201005;2201;;22;BOADILLA DEL MONTE;0.97
2201006;2201;;22;BOADILLA DEL MONTE;0.16
2201007;2201;;22;BOADILLA DEL MONTE;1.30
2201008;2201;;22;BOADILLA DEL MONTE;6.24
2201009;2201;;22;BOADILLA DEL MONTE;0.73
2201010;2201;;22;BOADILLA DEL MONTE;12.49
2201011;2201;;22;BOADILLA DEL MONTE;0.14
2201012;2201;;22;BOADILLA DEL MONTE;0.34
2201013;2201;;22;BOADILLA DEL MONTE;0.35
2201014;2201;;22;BOADILLA DEL MONTE;0.20
2201015;2201;;22;BOADILLA DEL MONTE;0.22
2201016;2201;;22;BOADILLA DEL MONTE;0.18
2201017;2201;;22;BOADILLA DEL MONTE;0.32
2201018;2201;;22;BOADILLA DEL MONTE;0.13
2201019;2201;;22;BOADILLA DEL MONTE;6.34
2201020;2201;;22;BOADILLA DEL MONTE;0.34
2201021;2201;;22;BOADILLA DEL MONTE;0.20
2201022;2201;;22;BOADILLA DEL MONTE;1.70
2201023;2201;;22;BOADILLA DEL MONTE;0.17
2201024;2201;;22;BOADILLA DEL MONTE;0.29
2201025;2201;;22;BOADILLA DEL MONTE;1.26
2201026;2201;;22;BOADILLA DEL MONTE;0.21
2201027;2201;;22;BOADILLA DEL MONTE;2.11
2301001;2301;;23;BOALO, EL;9.45
2301002;2301;;23;BOALO, EL;3.95
2301003;2301;;23;BOALO, EL;10.81
2301004;2301;;23;BOALO, EL;15.20
2401001;2401;;24;BRAOJOS;24.93
2501001;2501;;25;BREA DE TAJO;44.73
2601001;2601;;26;BRUNETE;0.26
2601002;2601;;26;BRUNETE;20.41
2601003;2601;;26;BRUNETE;9.58
2601004;2601;;26;BRUNETE;8.62
2601005;2601;;26;BRUNETE;10.31
2701001;2701;;27;BUITRAGO DEL LOZOYA;25.92
2801001;2801;;28;BUSTARVIEJO;56.13
2901001;2901;;29;CABANILLAS DE LA SIERRA;13.81
3001001;3001;;30;CABRERA, LA;22.14
3101001;3101;;31;CADALSO DE LOS VIDRIOS;21.21
3101002;3101;;31;CADALSO DE LOS VIDRIOS;26.64
3201001;3201;;32;CAMARMA DE ESTERUELAS;14.01
3201002;3201;;32;CAMARMA DE ESTERUELAS;0.90
3201003;3201;;32;CAMARMA DE ESTERUELAS;20.24
3301001;3301;;33;CAMPO REAL;27.81
3301002;3301;;33;CAMPO REAL;26.96
3301003;3301;;33;CAMPO REAL;6.98
3401001;3401;;34;CANENCIA;54.18
3501001;3501;;35;CARABA/A;47.64
3601001;3601;;36;CASARRUBUELOS;3.71
3601002;3601;;36;CASARRUBUELOS;1.62
3701001;3701;;37;CENICIENTOS;54.78
3701002;3701;;37;CENICIENTOS;13.47
3801001;3801;;38;CERCEDILLA;1.21
3801002;3801;;38;CERCEDILLA;25.32
3801003;3801;;38;CERCEDILLA;14.29
3901001;3901;;39;CERVERA DE BUITRAGO;11.54
4001001;4001;;40;CIEMPOZUELOS;0.47
4001002;4001;;40;CIEMPOZUELOS;0.10
4001003;4001;;40;CIEMPOZUELOS;0.12
4002001;4002;;40;CIEMPOZUELOS;0.45
4002002;4002;;40;CIEMPOZUELOS;0.11
4002003;4002;;40;CIEMPOZUELOS;0.23
4002004;4002;;40;CIEMPOZUELOS;0.82
4002005;4002;;40;CIEMPOZUELOS;0.33
4002006;4002;;40;CIEMPOZUELOS;44.37
4003001;4003;;40;CIEMPOZUELOS;0.11
4003002;4003;;40;CIEMPOZUELOS;2.30
4101001;4101;;41;COBE/A;12.71
4101002;4101;;41;COBE/A;7.46
4101003;4101;;41;COBE/A;0.62
4201001;4201;;42;COLMENAR DEL ARROYO;49.31
4301001;4301;;43;COLMENAR DE OREJA;29.96
4301002;4301;;43;COLMENAR DE OREJA;7.10
4302001;4302;;43;COLMENAR DE OREJA;3.27
4302002;4302;;43;COLMENAR DE OREJA;48.68
4302003;4302;;43;COLMENAR DE OREJA;37.32
4401001;4401;;44;COLMENAREJO;0.83
4401002;4401;;44;COLMENAREJO;9.47
4401003;4401;;44;COLMENAREJO;7.32
4401004;4401;;44;COLMENAREJO;13.87
4501001;4501;;45;COLMENAR VIEJO;0.27
4501002;4501;;45;COLMENAR VIEJO;0.21
4501003;4501;;45;COLMENAR VIEJO;0.11
4501004;4501;;45;COLMENAR VIEJO;0.09
4501005;4501;;45;COLMENAR VIEJO;0.15
4501006;4501;;45;COLMENAR VIEJO;0.14
4501007;4501;;45;COLMENAR VIEJO;0.09
4501008;4501;;45;COLMENAR VIEJO;0.36
4501009;4501;;45;COLMENAR VIEJO;0.07
4501010;4501;;45;COLMENAR VIEJO;0.08
4501011;4501;;45;COLMENAR VIEJO;0.27
4501012;4501;;45;COLMENAR VIEJO;0.89
4501013;4501;;45;COLMENAR VIEJO;1.43
4501014;4501;;45;COLMENAR VIEJO;0.10
4501015;4501;;45;COLMENAR VIEJO;0.20
4501016;4501;;45;COLMENAR VIEJO;174.60
4501017;4501;;45;COLMENAR VIEJO;0.61
4501018;4501;;45;COLMENAR VIEJO;0.13
4501019;4501;;45;COLMENAR VIEJO;0.14
4501020;4501;;45;COLMENAR VIEJO;0.30
4501021;4501;;45;COLMENAR VIEJO;0.37
4501022;4501;;45;COLMENAR VIEJO;0.23
4501023;4501;;45;COLMENAR VIEJO;1.28
4501024;4501;;45;COLMENAR VIEJO;0.74
4601001;4601;;46;COLLADO MEDIANO;2.78
4601002;4601;;46;COLLADO MEDIANO;4.29
4601003;4601;;46;COLLADO MEDIANO;8.38
4601004;4601;;46;COLLADO MEDIANO;6.74
4701001;4701;;47;COLLADO VILLALBA;1.43
4701002;4701;;47;COLLADO VILLALBA;0.06
4701003;4701;;47;COLLADO VILLALBA;0.39
4701004;4701;;47;COLLADO VILLALBA;0.12
4701005;4701;;47;COLLADO VILLALBA;0.13
4701006;4701;;47;COLLADO VILLALBA;0.06
4701007;4701;;47;COLLADO VILLALBA;0.13
4701008;4701;;47;COLLADO VILLALBA;0.24
4701009;4701;;47;COLLADO VILLALBA;1.20
4701010;4701;;47;COLLADO VILLALBA;0.07
4701011;4701;;47;COLLADO VILLALBA;0.10
4701012;4701;;47;COLLADO VILLALBA;0.08
4701013;4701;;47;COLLADO VILLALBA;0.29
4701014;4701;;47;COLLADO VILLALBA;0.20
4701015;4701;;47;COLLADO VILLALBA;0.05
4701016;4701;;47;COLLADO VILLALBA;0.23
4701017;4701;;47;COLLADO VILLALBA;0.59
4701018;4701;;47;COLLADO VILLALBA;6.51
4701019;4701;;47;COLLADO VILLALBA;1.43
4701020;4701;;47;COLLADO VILLALBA;0.78
4701021;4701;;47;COLLADO VILLALBA;0.27
4701022;4701;;47;COLLADO VILLALBA;0.08
4701023;4701;;47;COLLADO VILLALBA;0.12
4701024;4701;;47;COLLADO VILLALBA;0.53
4701025;4701;;47;COLLADO VILLALBA;3.46
4701026;4701;;47;COLLADO VILLALBA;2.27
4701027;4701;;47;COLLADO VILLALBA;0.13
4701028;4701;;47;COLLADO VILLALBA;0.28
4701029;4701;;47;COLLADO VILLALBA;0.15
4701030;4701;;47;COLLADO VILLALBA;0.34
4701031;4701;;47;COLLADO VILLALBA;3.33
4701032;4701;;47;COLLADO VILLALBA;0.12
4801001;4801;;48;CORPA;25.94
4901001;4901;;49;COSLADA;0.02
4901002;4901;;49;COSLADA;0.29
4901003;4901;;49;COSLADA;0.07
4901004;4901;;49;COSLADA;0.06
4901005;4901;;49;COSLADA;0.03
4901006;4901;;49;COSLADA;0.05
4901007;4901;;49;COSLADA;0.09
4901008;4901;;49;COSLADA;0.03
4901009;4901;;49;COSLADA;0.01
4901010;4901;;49;COSLADA;0.03
4901011;4901;;49;COSLADA;0.02
4901013;4901;;49;COSLADA;0.06
4901014;4901;;49;COSLADA;0.03
4901015;4901;;49;COSLADA;0.02
4901016;4901;;49;COSLADA;0.05
4901017;4901;;49;COSLADA;0.06
4901018;4901;;49;COSLADA;0.26
4901019;4901;;49;COSLADA;0.10
4901020;4901;;49;COSLADA;0.15
4901021;4901;;49;COSLADA;0.09
4901022;4901;;49;COSLADA;0.09
4901023;4901;;49;COSLADA;0.09
4901024;4901;;49;COSLADA;0.30
4902001;4902;;49;COSLADA;0.07
4902002;4902;;49;COSLADA;0.04
4902003;4902;;49;COSLADA;0.04
4902004;4902;;49;COSLADA;0.10
4902005;4902;;49;COSLADA;0.08
4902006;4902;;49;COSLADA;0.16
4902007;4902;;49;COSLADA;0.04
4902008;4902;;49;COSLADA;0.08
4902009;4902;;49;COSLADA;0.19
4902010;4902;;49;COSLADA;0.03
4902011;4902;;49;COSLADA;0.13
4902012;4902;;49;COSLADA;0.06
4902013;4902;;49;COSLADA;0.07
4902014;4902;;49;COSLADA;0.08
4902015;4902;;49;COSLADA;0.06
4902016;4902;;49;COSLADA;0.97
4902017;4902;;49;COSLADA;0.04
4902018;4902;;49;COSLADA;0.36
4902019;4902;;49;COSLADA;0.50
4902020;4902;;49;COSLADA;1.22
4902021;4902;;49;COSLADA;0.06
4903001;4903;;49;COSLADA;0.07
